code,product_name,brands,categories,labels,countries_en,quantity(g),url,ingredients_text,allergens,traces,nutriscore_grade,nutriscore_score,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,nova_group,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url
778518007117,black beans,italissima,"['aliments d origine vegetale', 'legumes and their products', 'canned foods', 'legumes', 'seeds', 'canned plant-based foods', 'legume seeds', 'pulses', 'common beans', 'canned legumes', 'black beans', 'canned common beans']","kosher, no preservatives",canada,0.398,http://world-en.openfoodfacts.org/product/0778518007117/black-beans-italissima,"['black beans', 'eau', 'sel', 'calcium chloride']",unknown,unknow,a,8.0,302.0,0.8,0.0,12.0,0.0,5.6,4.0,0.36,3.0,https://images.openfoodfacts.org/images/products/077/851/800/7117/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/077/851/800/7117/front_en.11.200.jpg,https://images.openfoodfacts.org/images/products/077/851/800/7117/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/077/851/800/7117/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/077/851/800/7117/nutrition_en.14.400.jpg
778521100676,gourmet cinnamon rolls with cream cheese frosting,cinnaroll,[],no artificial colours or flavours,canada,840.0,http://world-en.openfoodfacts.org/product/0778521100676/gourmet-cinnamon-rolls-with-cream-cheese-frosting-cinnaroll,"['enriched wheat flour', 'eau', 'sugars brown sugar', 'icing sugar', 'dextrose', 'vegetable oil margarine canola', 'modified palm and palm kernel oils', 'vegetable oil shortening palm and modified palm oil', 'cream cheese', 'yeast', 'whey powder', 'monoglycerides', 'cinnamon', 'sel', 'soy flour', 'baking soda', 'sodium phosphate', 'malted barley flour', 'corn starch', 'dried egg white egg white', 'citric acid', 'amylase', 'xylanase', 'calcium sulphate', 'xanthan gum', 'caramel colour']","['ble(ia)', 'soja(ia)', 'oeufs(ia)', 'lait(ia)']","nuts,peanuts,sesame-seeds,sulphur-dioxide-and-sulphites",e,25.0,1732.2,20.0,8.57,54.3,28.6,1.43,5.71,0.893,4.0,https://images.openfoodfacts.org/images/products/077/852/110/0676/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/077/852/110/0676/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/077/852/110/0676/ingredients_en.9.400.jpg,https://images.openfoodfacts.org/images/products/077/852/110/0676/ingredients_en.9.200.jpg,https://images.openfoodfacts.org/images/products/077/852/110/0676/nutrition_en.13.400.jpg
778659602721,organic black beluga lentils,westpoint naturals,"['aliments d origine vegetale', 'legumes and their products', 'legumes', 'seeds', 'legume seeds', 'pulses', 'lentils', 'black lentils']",canada-organic,canada,,http://world-en.openfoodfacts.org/product/0778659602721/organic-black-beluga-lentils-westpoint-naturals,['lentils'],unknown,unknow,a,17.0,1435.1,0.0,0.0,60.0,2.86,,25.7,0.0,1.0,https://images.openfoodfacts.org/images/products/077/865/960/2721/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/077/865/960/2721/front_en.4.200.jpg,unknow,unknow,unknow
778668002024,roasted sunflower seeds,ronnie's,"['aliments d origine vegetale', 'seeds', 'sunflower seeds and their products', 'sunflower seeds']",unknow,canada,,http://world-en.openfoodfacts.org/product/0778668002024/roasted-sunflower-seeds-ronnie-s,"['sunflower seeds', 'sel']",unknown,unknow,c,10.0,941.4,18.8,2.5,5.0,2.5,3.75,10.0,2.06,3.0,https://images.openfoodfacts.org/images/products/077/866/800/2024/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/077/866/800/2024/front_en.17.200.jpg,unknow,unknow,https://images.openfoodfacts.org/images/products/077/866/800/2024/nutrition_en.19.400.jpg
778721045050,galettes de bœuf angus,gourmet grille,"['viande de bœuf et derives', 'viandes', 'preparations de viande', 'preparations de viande bovine', 'galettes a la viande', 'galettes au bœuf']","sans antibiotique, sans gluten, sans hormone, sans antibiotique ni hormone",canada,150.0,http://world-en.openfoodfacts.org/product/0778721045050/galettes-de-boeuf-angus-gourmet-grille,"['bœuf', 'eau', 'sel', 'epice']",unknown,unknow,d,16.0,1117.1,21.3,9.33,2.0,0.0,0.0,15.3,0.999,3.0,https://images.openfoodfacts.org/images/products/077/872/104/5050/front_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/077/872/104/5050/front_fr.4.200.jpg,unknow,unknow,https://images.openfoodfacts.org/images/products/077/872/104/5050/nutrition_fr.7.400.jpg
778739888014,baguette de pain blanc,les boulangeries comas inc.,[],unknow,canada,250.0,http://world-en.openfoodfacts.org/product/0778739888014/baguette-de-pain-blanc-les-boulangeries-comas-inc,"['farine de ble non blanchie enrichie', 'eau', 'levure', 'sel', 'lecithine de soya', 'acide ascorbique', 'sulfate de calcium', 'enzymes', ""farine d'orge malte"", 'semoule de mais jaune', 'contient: ble et soya', 'oeufs', 'graines de sesame et noix']","['oeufs(ia)', 'noix(ia)', 'soja(ia)', 'lait(ia)', 'sesame(ia)', 'ble(ia)']","eggs,milk,nuts,sesame seeds",c,6.0,1046.0,0.5,0.0,55.0,5.0,1.0,10.0,1.25,4.0,https://images.openfoodfacts.org/images/products/077/873/988/8014/front_fr.16.400.jpg,https://images.openfoodfacts.org/images/products/077/873/988/8014/front_fr.16.200.jpg,https://images.openfoodfacts.org/images/products/077/873/988/8014/ingredients_fr.7.400.jpg,https://images.openfoodfacts.org/images/products/077/873/988/8014/ingredients_fr.7.200.jpg,https://images.openfoodfacts.org/images/products/077/873/988/8014/nutrition_fr.18.400.jpg
778918011011,original beef jerky,mcsweeney's,"['meats', 'dried meats', 'beef jerkies']","low or no fat, low fat, no gluten, high proteins, cfia inspected, canadian beef","canada,france",80.0,http://world-en.openfoodfacts.org/product/0778918011011/original-beef-jerky-mcsweeney-s,"['beef', 'sugars brown sugar', 'sucre', 'pineapple juice from concentrate', 'sea salt', 'apple cider vinegar', 'spices', 'garlic', 'ascorbic acid', 'sodium nitrite', 'spice extracts', 'smoke']",unknown,unknow,e,24.0,1117.1,3.33,1.33,6.67,3.33,0.0,,,3.0,https://images.openfoodfacts.org/images/products/077/891/801/1011/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1011/front_en.8.200.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1011/ingredients_en.17.400.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1011/ingredients_en.17.200.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1011/nutrition_en.13.400.jpg
778918011332,mcsweeney's original pep'n ched,mcsweeney,[],pasteurized,canada,,http://world-en.openfoodfacts.org/product/0778918011332/mcsweeney-s-original-pep-n-ched,"['pepperoni pork', 'beef', 'eau', 'sel', 'mustard', 'spices', 'dehydrated garlic', 'spice extract', 'sugars dextrose', 'sodium erythorbate', 'sodium phosphate', 'sodium nitrite', 'smoke', 'cheddar cheese pasteurizs milk', 'bacterial culture', 'microbial enzyme', 'lait']","['lait(ia)', 'moutarde(ia)']",unknow,e,25.0,1439.3,28.9,14.4,1.11,0.0,1.11,21.1,2.25,4.0,https://images.openfoodfacts.org/images/products/077/891/801/1332/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1332/front_en.8.200.jpg,unknow,unknow,https://images.openfoodfacts.org/images/products/077/891/801/1332/nutrition_fr.5.400.jpg
778918011936,slow marinated teriyaki beef jerky,mcsweeney's,"['meats', 'dried meats', 'beef jerkies']","low or no fat, low fat, no gluten, high proteins, cfia inspected, canadian beef","canada,france",80.0,http://world-en.openfoodfacts.org/product/0778918011936/slow-marinated-teriyaki-beef-jerky-mcsweeney-s,"['beef', 'sugars cane sugar', 'sucre', 'molasses', 'pineapple juice from concentrate', 'sea salt', 'apple cider vinegar', 'spices', 'hydrolyzed soy protein', 'garlic', 'ascorbic acid', 'sodium nitrite', 'smoke']",['soja(ia)'],unknow,e,29.0,1117.1,1.67,1.0,23.3,23.3,0.0,,,4.0,https://images.openfoodfacts.org/images/products/077/891/801/1936/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1936/front_en.8.200.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1936/ingredients_en.16.400.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1936/ingredients_en.16.200.jpg,https://images.openfoodfacts.org/images/products/077/891/801/1936/nutrition_en.13.400.jpg
778918255132,beef jerky,sweeney's,[],no-gluten,canada,,http://world-en.openfoodfacts.org/product/0778918255132/beef-jerky-sweeney-s,"['beef', 'sugars brown sugar', 'sucre', 'pineapple juice from concentrate', 'sea salt', 'apple cider vinegar', 'spices', 'garlic', 'ascorbic acid', 'sodium nitrite', 'smoke']",unknown,unknow,e,27.0,1255.2,3.33,1.33,23.3,23.3,0.0,,,3.0,https://images.openfoodfacts.org/images/products/077/891/825/5132/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/5132/front_en.9.200.jpg,unknow,unknow,https://images.openfoodfacts.org/images/products/077/891/825/5132/nutrition_en.5.400.jpg
778918255996,beef • de bœuf jerky,mcsweeney's,"['meats', 'dried meats', 'beef jerkies']","low or no fat, low or no sugar, low fat, no gluten, no artificial sweeteners, high proteins, no sugar, cfia inspected, canadian beef, keto",canada,70.0,http://world-en.openfoodfacts.org/product/0778918255996/beef-de-boeuf-jerky-mcsweeney-s,"['beef', 'sea salt', 'spices', 'dehydrated garlic', 'dehydrated onion', 'ascorbic acid', 'sodium nitrite', 'smoke']",unknown,unknow,e,23.0,1117.1,5.0,1.67,0.0,,,,,3.0,https://images.openfoodfacts.org/images/products/077/891/825/5996/front_en.24.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/5996/front_en.24.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/5996/ingredients_en.17.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/5996/ingredients_en.17.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/5996/nutrition_en.26.400.jpg
778918256689,original turkey jerky,mcsweeney's,"['meats', 'dried meats']","low or no fat, low fat, no gluten, high proteins, cfia inspected, canadian raised turkey",canada,80.0,http://world-en.openfoodfacts.org/product/0778918256689/original-turkey-jerky-mcsweeney-s,"['turkey breast', 'sugars brown sugar', 'sucre', 'pineapple juice from concentrate', 'sea salt', 'apple cider vinegar', 'spices', 'garlic', 'ascorbic acid', 'sodium nitrite', 'spice extracts', 'smoke']",unknown,unknow,e,20.0,836.8,3.33,0.667,3.33,3.33,0.0,,,3.0,https://images.openfoodfacts.org/images/products/077/891/825/6689/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6689/front_en.8.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6689/ingredients_en.16.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6689/ingredients_en.16.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6689/nutrition_en.13.400.jpg
778918256801,original beef jerky,mcsweeney's,"['meats', 'dried meats', 'beef jerkies']","low or no fat, low fat, no gluten, high proteins, cfia inspected",canada,125.0,http://world-en.openfoodfacts.org/product/0778918256801/original-beef-jerky-mcsweeney-s,"['beef', 'sugars brown sugar', 'sucre', 'pineapple juice from concentrate', 'sea salt', 'apple cider vinegar', 'spices', 'garlic', 'ascorbic acid', 'sodium nitrite', 'spice extracts', 'smoke']",unknown,unknow,e,24.0,1117.1,3.33,1.33,6.67,3.33,0.0,,,3.0,https://images.openfoodfacts.org/images/products/077/891/825/6801/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6801/front_en.8.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6801/ingredients_en.18.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6801/ingredients_en.18.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6801/nutrition_en.13.400.jpg
778918256818,slow marinated teriyaki beef jerky,mcsweeney's,"['meats', 'dried meats', 'beef jerkies']","low or no fat, low fat, no gluten, high proteins, cfia inspected, canadian beef",canada,125.0,http://world-en.openfoodfacts.org/product/0778918256818/slow-marinated-teriyaki-beef-jerky-mcsweeney-s,"['beef', 'sugars cane sugar', 'sucre', 'molasses', 'pineapple juice from concentrate', 'sea salt', 'apple cider vinegar', 'spices', 'hydrolyzed soy protein', 'garlic', 'ascorbic acid', 'sodium nitrite', 'smoke']",['soja(ia)'],unknow,e,29.0,1117.1,1.67,1.0,23.3,23.3,0.0,,,4.0,https://images.openfoodfacts.org/images/products/077/891/825/6818/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6818/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6818/ingredients_en.16.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6818/ingredients_en.16.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/6818/nutrition_en.12.400.jpg
778918258492,zero sugar smokin' jalapeño beef jerky,mcsweeney's,"['meats', 'dried meats', 'beef jerkies']","low or no fat, low fat, no gluten, no artificial sweeteners, high proteins, cfia inspected, canadian beef, keto",canada,70.0,http://world-en.openfoodfacts.org/product/0778918258492/zero-sugar-smokin-jalapeno-beef-jerky-mcsweeney-s,"['beef', 'sea salt', 'spices', 'dehydrated jalapeno', 'dehydrated garlic', 'dehydrated onion', 'yeast extract', 'ascorbic acid', 'onion extract', 'garlic extract', 'sodium nitrite', 'smoke']",unknown,unknow,e,22.0,1117.1,6.67,1.67,3.33,0.0,3.33,,,3.0,https://images.openfoodfacts.org/images/products/077/891/825/8492/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/8492/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/8492/ingredients_en.16.400.jpg,https://images.openfoodfacts.org/images/products/077/891/825/8492/ingredients_en.16.200.jpg,https://images.openfoodfacts.org/images/products/077/891/825/8492/nutrition_en.12.400.jpg
779139063346,rouleaux de printemps crabe crevettes,unknow,"['nems', 'rouleaux de printemps']",unknow,canada,500.0,http://world-en.openfoodfacts.org/product/0779139063346/rouleaux-de-printemps-crabe-crevettes,"['amidon de tapioca', 'fil de haricots', 'hinavette', 'crabe', 'taro', 'champignons', 'sel', 'poivre de poudre', 'sucre', 'glutamate monosodique', 'huile vegetale']","['fruits_de_mer(ia)', 'fruits_de_mer(IA)']",unknow,e,26.0,1523.0,15.2,3.03,36.4,12.1,6.06,24.2,,4.0,https://images.openfoodfacts.org/images/products/077/913/906/3346/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/077/913/906/3346/front_fr.3.200.jpg,https://images.openfoodfacts.org/images/products/077/913/906/3346/ingredients_fr.5.400.jpg,https://images.openfoodfacts.org/images/products/077/913/906/3346/ingredients_fr.5.200.jpg,https://images.openfoodfacts.org/images/products/077/913/906/3346/nutrition_fr.7.400.jpg
779139093145,jasmine white scented rice,rose brand,[],unknow,canada,,http://world-en.openfoodfacts.org/product/0779139093145/jasmine-white-scented-rice-rose-brand,['jasmine rice'],unknown,unknow,b,0.0,1489.5,1.11,0.222,80.0,0.0,2.22,6.67,0.0,1.0,https://images.openfoodfacts.org/images/products/077/913/909/3145/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/077/913/909/3145/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/077/913/909/3145/ingredients_en.3.400.jpg,https://images.openfoodfacts.org/images/products/077/913/909/3145/ingredients_en.3.200.jpg,https://images.openfoodfacts.org/images/products/077/913/909/3145/nutrition_en.7.400.jpg
779172231108,extrême green,happy planet,"['boissons', 'plant-based beverages', 'smoothies', 'fruit smoothies']","no gmos, no added sugar, non gmo project, extreme green fruit smoothies",canada,,http://world-en.openfoodfacts.org/product/0779172231108/extreme-green-happy-planet,"['apple juice', 'banana puree', 'plum puree', 'passion fruit puree', 'lemon juice', 'spirulina powder', 'chlorella powder', 'alfalfa powder', 'kelp powder', 'spinach powder', 'stinging nettle powder', 'dulse powder', 'chicory root fibre moringa', 'vitamin c ascorbic acid']",unknown,unknow,d,9.0,257.3,0.0,0.0,14.8,11.1,0.615,0.615,0.0308,1.0,https://images.openfoodfacts.org/images/products/077/917/223/1108/front_en.16.400.jpg,https://images.openfoodfacts.org/images/products/077/917/223/1108/front_en.16.200.jpg,https://images.openfoodfacts.org/images/products/077/917/223/1108/ingredients_en.9.400.jpg,https://images.openfoodfacts.org/images/products/077/917/223/1108/ingredients_en.9.200.jpg,https://images.openfoodfacts.org/images/products/077/917/223/1108/nutrition_en.18.400.jpg
779172243903,chocolate coconut clean protein smoothie,happy planet,"['complements pour le bodybuilding', 'proteines en poudre']","commerce équitable, à l'huile de tournesol, no gmos, non gmo project","canada,world",,http://world-en.openfoodfacts.org/product/0779172243903/chocolate-coconut-clean-protein-smoothie-happy-planet,"['protein blend water', 'pea protein', 'sucre', 'coconut cream', 'sunflower oil', 'cocoa powder', 'sea salt', 'lecithine', 'gellan gum', 'stevia leaf extract', 'cashew butter', 'contains: tree nuts', 'ingredients: protein blend water', 'contains: nuts', 'return for refund where applicable records the prescribed or inile']","['ble(ia)', 'noix(ia)']",unknow,a,1.0,200.8,1.8,0.6,4.0,3.2,0.4,4.0,0.13,4.0,https://images.openfoodfacts.org/images/products/077/917/224/3903/front_fr.16.400.jpg,https://images.openfoodfacts.org/images/products/077/917/224/3903/front_fr.16.200.jpg,https://images.openfoodfacts.org/images/products/077/917/224/3903/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/077/917/224/3903/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/077/917/224/3903/nutrition_fr.18.400.jpg
